cluster_id,disease,date,state,district,taluk,latitude,longitude,outbreak_intensity
1361,hepatitis_a_confirmed,2022-03-02,Kerala,Palakkad,Alathur,10.6333,76.55,0.0
1362,hepatitis_a_confirmed,2022-03-05,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0
1363,hepatitis_a_confirmed,2022-05-07,Kerala,Kannur,Payyanur,12.1,75.2,0.0005831064853761
1364,hepatitis_a_confirmed,2022-05-07,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0006191262021113
1365,hepatitis_a_confirmed,2022-05-08,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0071402891548986
1366,hepatitis_a_confirmed,2022-07-08,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
1366,hepatitis_a_confirmed,2022-07-13,Kerala,Kottayam,Changanassery,9.45,76.5333,0.0
1367,hepatitis_a_confirmed,2022-07-09,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0744521099398043
1368,hepatitis_a_confirmed,2022-07-09,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0001734391766207
1369,hepatitis_a_confirmed,2022-07-13,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0001093266519901
1370,hepatitis_a_confirmed,2022-08-14,Kerala,Palakkad,Alathur,10.6333,76.55,0.0013534316347289
1371,hepatitis_a_confirmed,2022-09-15,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
1372,hepatitis_a_confirmed,2022-09-15,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0
1373,hepatitis_a_confirmed,2022-09-16,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
1374,hepatitis_a_confirmed,2022-09-16,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0.0
1375,hepatitis_a_confirmed,2022-09-17,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
1376,hepatitis_a_confirmed,2022-09-17,Kerala,Kannur,Iritty,11.9333,75.7,0.0004614620189306
1377,hepatitis_a_confirmed,2022-09-17,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
1378,hepatitis_a_confirmed,2022-09-18,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
1379,hepatitis_a_confirmed,2022-09-18,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
1380,hepatitis_a_confirmed,2022-09-18,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0
1381,hepatitis_a_confirmed,2022-10-21,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0086632683625838
1381,hepatitis_a_confirmed,2022-10-22,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0001167439848076
1381,hepatitis_a_confirmed,2022-10-26,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.9999999983333334
1382,hepatitis_a_confirmed,2022-10-22,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0
1382,hepatitis_a_confirmed,2022-10-23,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
1382,hepatitis_a_confirmed,2022-10-26,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0006483682993439
1383,hepatitis_a_confirmed,2022-10-22,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0
1384,hepatitis_a_confirmed,2022-10-24,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0024667836675274
1385,hepatitis_a_confirmed,2022-10-24,Kerala,Kannur,Iritty,11.9333,75.7,0.0024517680647896
1386,hepatitis_a_confirmed,2022-10-25,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
1387,hepatitis_a_confirmed,2022-10-25,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
1388,hepatitis_a_confirmed,2022-10-25,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.9999999983333334
1389,hepatitis_a_confirmed,2022-10-26,Kerala,Ernakulam,Kunnathunad,10.1167,76.4833,0.0
1390,hepatitis_a_confirmed,2022-11-27,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0002964826271853
1391,hepatitis_a_confirmed,2022-11-27,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
1392,hepatitis_a_confirmed,2022-11-27,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
1393,hepatitis_a_confirmed,2022-11-28,Kerala,Thiruvananthapuram,Chirayinkeezhu,8.6963,76.8153,0.0
1394,hepatitis_a_confirmed,2022-11-30,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
1395,hepatitis_a_confirmed,2022-11-30,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0017334158034123
1396,hepatitis_a_confirmed,2023-03-02,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0
1397,hepatitis_a_confirmed,2023-03-05,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0
1398,hepatitis_a_confirmed,2023-05-07,Kerala,Palakkad,Pattambi,10.8,76.2,0.003824437658557
1399,hepatitis_a_confirmed,2023-07-01,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
1400,hepatitis_a_confirmed,2023-07-08,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0001209359862845
1401,hepatitis_a_confirmed,2023-07-08,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0005643679359947
1402,hepatitis_a_confirmed,2023-07-08,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
1403,hepatitis_a_confirmed,2023-07-09,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0002015599771409
1403,hepatitis_a_confirmed,2023-07-12,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0
1403,hepatitis_a_confirmed,2023-07-13,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0080301494892964
1403,hepatitis_a_confirmed,2023-07-13,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,1.007799885704877e-05
1403,hepatitis_a_confirmed,2023-07-13,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
1404,hepatitis_a_confirmed,2023-07-11,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
1405,hepatitis_a_confirmed,2023-07-12,Kerala,Thrissur,Mukundapuram,10.3333,76.2167,0.0
1406,hepatitis_a_confirmed,2023-07-12,Kerala,Palakkad,Chittur,10.7,76.75,0.0
1407,hepatitis_a_confirmed,2023-07-13,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0
1408,hepatitis_a_confirmed,2023-08-14,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,8.062399085639016e-05
1408,hepatitis_a_confirmed,2023-08-14,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0001881226453315
1409,hepatitis_a_confirmed,2023-08-14,Kerala,Malappuram,Ponnani,10.7667,75.9167,0.0058051126309979
1410,hepatitis_a_confirmed,2023-09-15,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0
1410,hepatitis_a_confirmed,2023-09-17,Kerala,Malappuram,Kondotty,11.15,75.9667,4.031199542819508e-05
1411,hepatitis_a_confirmed,2023-09-15,Kerala,Kannur,Iritty,11.9333,75.7,0.0
1412,hepatitis_a_confirmed,2023-09-17,Kerala,Kollam,Karunagappally,9.0574,76.5334,0.0
1413,hepatitis_a_confirmed,2023-09-18,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
1414,hepatitis_a_confirmed,2023-09-23,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
1415,hepatitis_a_confirmed,2023-09-23,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0137309644247496
1416,hepatitis_a_confirmed,2023-10-21,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0010749865447518
1417,hepatitis_a_confirmed,2023-10-21,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0002004970128941
1418,hepatitis_a_confirmed,2023-10-21,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0
1419,hepatitis_a_confirmed,2023-10-21,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0013864958185267
1419,hepatitis_a_confirmed,2023-10-24,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0
1420,hepatitis_a_confirmed,2023-10-27,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
1421,hepatitis_a_confirmed,2023-10-27,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0015231557950443
1422,hepatitis_a_confirmed,2023-10-28,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0001074986544751
1423,hepatitis_a_confirmed,2023-11-27,Kerala,Palakkad,Chittur,10.7,76.75,0.003387159561276
1424,hepatitis_a_confirmed,2023-11-27,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0013428072584961
1425,hepatitis_a_confirmed,2023-11-29,Kerala,Palakkad,Pattambi,10.8,76.2,0.0002150567552804
1426,hepatitis_a_confirmed,2023-11-30,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0018642593827626
1427,hepatitis_a_confirmed,2023-11-30,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0024097615044854
1428,hepatitis_a_confirmed,2023-11-30,Kerala,Idukki,Peerumade,9.5667,76.9667,0.1035307655340986
1429,hepatitis_a_confirmed,2024-03-01,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
1429,hepatitis_a_confirmed,2024-03-01,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0719170747438924
1430,hepatitis_a_confirmed,2024-03-03,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0033021939065753
1430,hepatitis_a_confirmed,2024-03-04,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0
1431,hepatitis_a_confirmed,2024-03-05,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
1432,hepatitis_a_confirmed,2024-03-06,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0
1433,hepatitis_a_confirmed,2024-03-16,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0019021906053366
1434,hepatitis_a_confirmed,2024-03-16,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0001829685593707
1435,hepatitis_a_confirmed,2024-05-06,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
1436,hepatitis_a_confirmed,2024-07-08,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0008370246459487
1437,hepatitis_a_confirmed,2024-07-09,Kerala,Malappuram,Kondotty,11.15,75.9667,0.9999999983333334
1437,hepatitis_a_confirmed,2024-07-10,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0068933512182213
1438,hepatitis_a_confirmed,2024-07-13,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
1439,hepatitis_a_confirmed,2024-09-15,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0
1440,hepatitis_a_confirmed,2024-09-18,Kerala,Palakkad,Chittur,10.7,76.75,0.0040419095914136
1441,hepatitis_a_confirmed,2024-10-22,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0038857294965694
1441,hepatitis_a_confirmed,2024-10-23,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
1442,hepatitis_a_confirmed,2024-10-22,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0033512011473112
1443,hepatitis_a_confirmed,2024-11-26,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0342600261928228
1444,hepatitis_a_probable,2020-02-01,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
1445,hepatitis_a_probable,2020-02-01,Kerala,Ernakulam,North Paravur,10.1333,76.2,0.0
1446,hepatitis_a_probable,2020-02-02,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0.0
1447,hepatitis_a_probable,2020-03-04,Kerala,Wayanad,Mananthavady,11.8,76.0,0.0
1448,hepatitis_a_probable,2020-03-04,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
1449,hepatitis_a_probable,2020-03-05,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
1450,hepatitis_a_probable,2020-03-06,Kerala,Idukki,Peerumade,9.5667,76.9667,0.0
1451,hepatitis_a_probable,2020-04-06,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
1451,hepatitis_a_probable,2020-04-07,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
1451,hepatitis_a_probable,2020-04-07,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0
1451,hepatitis_a_probable,2020-04-08,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0
1452,hepatitis_a_probable,2020-04-07,Kerala,Ernakulam,Kothamangalam,10.0667,76.6333,0.0
1453,hepatitis_a_probable,2020-04-07,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0
1454,hepatitis_a_probable,2020-04-08,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
1455,hepatitis_a_probable,2020-04-08,Kerala,Kannur,Thalassery,11.75,75.4833,0.0
1456,hepatitis_a_probable,2020-04-08,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0
1457,hepatitis_a_probable,2020-04-08,Kerala,Kasaragod,Nileshwaram,12.25,75.1,0.0
1458,hepatitis_a_probable,2020-04-09,Kerala,Malappuram,Ernad,11.1201,76.1197,0.0
1459,hepatitis_a_probable,2020-09-09,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0001415431554827
1460,hepatitis_a_probable,2020-09-09,Kerala,Pathanamthitta,Kozhenchery,9.2780841,76.9737443,0.0020818230100759
1461,hepatitis_a_probable,2020-09-10,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
1462,hepatitis_a_probable,2020-09-10,Kerala,Pathanamthitta,Thiruvalla,9.3833,76.5833,0.0
1463,hepatitis_a_probable,2020-09-10,Kerala,Thiruvananthapuram,Nedumangad,8.6036,77.0031,0.0
1464,hepatitis_a_probable,2020-09-11,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0
1465,hepatitis_a_probable,2020-09-11,Kerala,Idukki,Udumbanchola,9.8333,77.1333,0.0
1466,hepatitis_a_probable,2020-09-11,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
1467,hepatitis_a_probable,2020-10-12,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0
1467,hepatitis_a_probable,2020-10-17,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
1468,hepatitis_a_probable,2020-10-13,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0022444216971383
1468,hepatitis_a_probable,2020-10-15,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0
1468,hepatitis_a_probable,2020-10-17,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0003224959634255
1469,hepatitis_a_probable,2020-10-13,Kerala,Wayanad,Mananthavady,11.8,76.0,0.9999999983333334
1469,hepatitis_a_probable,2020-10-19,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
1469,hepatitis_a_probable,2020-10-20,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
1470,hepatitis_a_probable,2020-10-15,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0
1470,hepatitis_a_probable,2020-10-17,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0.0
1470,hepatitis_a_probable,2020-10-18,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
1470,hepatitis_a_probable,2020-10-18,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.0
1470,hepatitis_a_probable,2020-10-18,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0
1470,hepatitis_a_probable,2020-10-19,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.0035452155217937
1471,hepatitis_a_probable,2020-10-15,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
1472,hepatitis_a_probable,2020-10-15,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
1472,hepatitis_a_probable,2020-10-16,Kerala,Palakkad,Alathur,10.6333,76.55,0.0
1472,hepatitis_a_probable,2020-10-17,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
1472,hepatitis_a_probable,2020-10-20,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.8214478507110401
1473,hepatitis_a_probable,2020-10-16,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0007092877532181
1474,hepatitis_a_probable,2020-10-17,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
1474,hepatitis_a_probable,2020-10-18,Kerala,Kollam,Kollam,8.8879509,76.5955013,0.0
1475,hepatitis_a_probable,2020-11-20,Kerala,Kollam,Kunnathoor,9.0292,76.627,0.0
1475,hepatitis_a_probable,2020-11-21,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0.0
1475,hepatitis_a_probable,2020-11-23,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0.199844145264221
1475,hepatitis_a_probable,2020-11-25,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0
1475,hepatitis_a_probable,2020-11-26,Kerala,Pathanamthitta,Mallappally,9.3833,76.6833,0.0
1475,hepatitis_a_probable,2020-11-27,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
1476,hepatitis_a_probable,2020-11-21,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0
1477,hepatitis_a_probable,2020-11-22,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0
1478,hepatitis_a_probable,2020-11-22,Kerala,Kannur,Payyanur,12.1,75.2,0.0
1478,hepatitis_a_probable,2020-11-25,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0
1479,hepatitis_a_probable,2020-11-22,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0.0
1479,hepatitis_a_probable,2020-11-22,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.0
1480,hepatitis_a_probable,2020-11-22,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0
1481,hepatitis_a_probable,2020-11-23,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
1482,hepatitis_a_probable,2020-11-24,Kerala,Thiruvananthapuram,Thiruvananthapuram,8.4882267,76.947551,0.0
1483,hepatitis_a_probable,2020-11-25,Kerala,Ernakulam,Kochi,9.9312,76.2673,0.0
1484,hepatitis_a_probable,2020-11-27,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0045203407230618
1485,hepatitis_a_probable,2020-11-27,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0
1486,hepatitis_a_probable,2020-12-29,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.000444723940778
1487,hepatitis_a_probable,2020-12-29,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.003334123105194
1488,hepatitis_a_probable,2020-12-30,Kerala,Kottayam,Meenachil,9.7167,76.6833,0.1670367264275974
1489,hepatitis_a_probable,2020-12-31,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
1489,hepatitis_a_probable,2020-12-31,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.0
1490,hepatitis_a_probable,2021-02-01,Kerala,Thrissur,Chalakudy,10.3,76.3333,0.0
1491,hepatitis_a_probable,2021-02-01,Kerala,Alappuzha,Mavelikkara,9.2667,76.55,0.0
1492,hepatitis_a_probable,2021-02-02,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
1492,hepatitis_a_probable,2021-02-02,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0.0
1493,hepatitis_a_probable,2021-03-04,Kerala,Thiruvananthapuram,Varkala,8.7379,76.7163,0.0
1494,hepatitis_a_probable,2021-03-06,Kerala,Palakkad,Pattambi,10.8,76.2,0.0016277257802565
1495,hepatitis_a_probable,2021-03-06,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0001209359862845
1496,hepatitis_a_probable,2021-03-06,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0043837738079498
1497,hepatitis_a_probable,2021-04-08,Kerala,Kottayam,Vaikom,9.75,76.4,0.0
1498,hepatitis_a_probable,2021-04-09,Kerala,Alappuzha,Ambalappuzha,9.5006651,76.41241429,0.0
1499,hepatitis_a_probable,2021-09-09,Kerala,Kollam,Pathanapuram,9.1,76.87,0.0002487628755539
1500,hepatitis_a_probable,2021-09-09,Kerala,Ernakulam,Kanayannur,9.98408,76.2741457,0.0
1501,hepatitis_a_probable,2021-09-10,Kerala,Idukki,Devikulam,10.0667,77.1,0.0
1502,hepatitis_a_probable,2021-09-11,Kerala,Palakkad,Chittur,10.7,76.75,0.0
1503,hepatitis_a_probable,2021-10-14,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0.0
1503,hepatitis_a_probable,2021-10-19,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.001388351813261
1504,hepatitis_a_probable,2021-10-14,Kerala,Alappuzha,Chenganoor,9.3167,76.6167,0.0
1504,hepatitis_a_probable,2021-10-15,Kerala,Kollam,Kottarakkara,9.0002,76.7788,0.0
1504,hepatitis_a_probable,2021-10-20,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0001612479817127
1505,hepatitis_a_probable,2021-10-16,Kerala,Palakkad,Chittur,10.7,76.75,0.0
1506,hepatitis_a_probable,2021-10-17,Kerala,Wayanad,Vythiri,11.6226,76.0813,0.0
1506,hepatitis_a_probable,2021-10-19,Kerala,Wayanad,Sulthan Bathery,11.6667,76.2667,0.0
1507,hepatitis_a_probable,2021-10-19,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.000582994921436
1508,hepatitis_a_probable,2021-11-20,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0
1508,hepatitis_a_probable,2021-11-24,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.000246969417395
1509,hepatitis_a_probable,2021-11-20,Kerala,Thrissur,Talappilly,10.6667,76.25,0.0
1509,hepatitis_a_probable,2021-11-22,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0
1509,hepatitis_a_probable,2021-11-23,Kerala,Thrissur,Kunnamkulam,10.65,76.0667,0.0016527918125559
1510,hepatitis_a_probable,2021-11-20,Kerala,Palakkad,Chittur,10.7,76.75,0.0
1511,hepatitis_a_probable,2021-11-21,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0.000699572070537
1511,hepatitis_a_probable,2021-11-24,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0193999618784993
1512,hepatitis_a_probable,2021-11-22,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
1513,hepatitis_a_probable,2021-11-22,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0.1430331024258843
1514,hepatitis_a_probable,2021-11-25,Kerala,Pathanamthitta,Adoor,9.1667,76.7333,0.0
1515,hepatitis_a_probable,2021-11-25,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.9999999983333334
1516,hepatitis_a_probable,2021-11-25,Kerala,Ernakulam,Muvattupuzha,9.9833,76.5833,0.0032443691135358
1517,hepatitis_a_probable,2021-11-27,Kerala,Kannur,Taliparamba,12.0333,75.35,0.0002418719725691
1518,hepatitis_a_probable,2021-12-29,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
1519,hepatitis_a_probable,2021-12-29,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0
1520,hepatitis_a_probable,2021-12-30,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
1521,hepatitis_a_probable,2021-12-31,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0
1522,hepatitis_a_probable,2022-02-02,Kerala,Idukki,Idukki,9.8497872,76.9797914,0.0
1523,hepatitis_a_probable,2022-02-02,Kerala,Kollam,Kottarakkara,9.0002,76.7788,0.0037280144453754
1524,hepatitis_a_probable,2022-03-04,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.000497640599491
1525,hepatitis_a_probable,2022-03-05,Kerala,Idukki,Idukki,9.8497872,76.9797914,1.3437331809398353e-05
1526,hepatitis_a_probable,2022-03-05,Kerala,Idukki,Devikulam,10.0667,77.1,0.0053291646137615
1527,hepatitis_a_probable,2022-04-07,Kerala,Palakkad,Alathur,10.6333,76.55,0.0
1528,hepatitis_a_probable,2022-04-07,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
1529,hepatitis_a_probable,2022-04-08,Kerala,Thrissur,Thrissur,10.5256264,76.2132542,0.0
1530,hepatitis_a_probable,2022-04-09,Kerala,Alappuzha,Cherthala,9.6833,76.3333,0.0
1531,hepatitis_a_probable,2022-09-09,Kerala,Malappuram,Kondotty,11.15,75.9667,0.0060924213944261
1532,hepatitis_a_probable,2022-09-10,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,0.0
1533,hepatitis_a_probable,2022-09-10,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0.0019349757805533
1533,hepatitis_a_probable,2022-09-10,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0.0
1534,hepatitis_a_probable,2022-09-11,Kerala,Alappuzha,Kuttanad,9.5833,76.4167,0.0
1535,hepatitis_a_probable,2022-10-12,Kerala,Kannur,Iritty,11.9333,75.7,0.0
1536,hepatitis_a_probable,2022-10-13,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0.0001962435084051
1537,hepatitis_a_probable,2022-10-13,Kerala,Kannur,Kannur,11.8763836,75.3737973,0.0
1538,hepatitis_a_probable,2022-10-13,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.003190697813696
1538,hepatitis_a_probable,2022-10-15,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0
1538,hepatitis_a_probable,2022-10-16,Kerala,Ernakulam,Aluva,10.1075,76.3516,0.0011556105356082
1538,hepatitis_a_probable,2022-10-19,Kerala,Thrissur,Kodungallur,10.2333,76.2,0.0
1539,hepatitis_a_probable,2022-10-14,Kerala,Thiruvananthapuram,Neyyattinkara,8.4004,77.0872,0.0
1540,hepatitis_a_probable,2022-10-14,Kerala,Palakkad,Pattambi,10.8,76.2,0.0
1540,hepatitis_a_probable,2022-10-18,Kerala,Palakkad,Pattambi,10.8,76.2,4.031199542819508e-05
1541,hepatitis_a_probable,2022-10-15,Kerala,Kasaragod,Manjeshwaram,12.7167,74.8833,0.0
1542,hepatitis_a_probable,2022-10-15,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.009746198683825
1542,hepatitis_a_probable,2022-10-15,Kerala,Kasaragod,Vellarikundu,12.4167,75.2333,0.0007725599658498
1542,hepatitis_a_probable,2022-10-18,Kerala,Kasaragod,Hosdurg,12.3167,75.1,0.0
1543,hepatitis_a_probable,2022-10-16,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0
1543,hepatitis_a_probable,2022-10-18,Kerala,Pathanamthitta,Ranni,9.3833,76.9667,0.0047836901241458
1544,hepatitis_a_probable,2022-10-17,Kerala,Kollam,Punalur,9.0089,76.9269,0.0
1545,hepatitis_a_probable,2022-10-17,Kerala,Thrissur,Chavakkad,10.5833,76.0167,0.0
1546,hepatitis_a_probable,2022-10-20,Kerala,Idukki,Thodupuzha,9.8955,76.7241,0.0
1547,hepatitis_a_probable,2022-11-20,Kerala,Palakkad,Palakkad,10.78789845,76.47408711,1.465890742843457e-05
1548,hepatitis_a_probable,2022-11-21,Kerala,Pathanamthitta,Konni,9.2667,76.9333,0.0
1548,hepatitis_a_probable,2022-11-22,Kerala,Pathanamthitta,Konni,9.2667,76.9333,4.031199542819508e-05
1549,hepatitis_a_probable,2022-11-21,Kerala,Thiruvananthapuram,Kattakkada,8.5667,77.1,0.0046822085672135
